feature,coefficient
syn_ratio,1.6940422751088666
rst_ratio,1.366147098678007
protocol_icmp,0.8405279945852344
protocol_tcp,-0.6530933742048044
protocol_udp,-0.4181781618621542
bytes_per_sec,-0.1630144923393795
fin_ratio,0.06792987630497443
byte_ratio,0.06486042374711072
duration,-0.04588052419227742
