feature,coefficient
data_pkt_ratio,-4.14827045306727
protocol_icmp,3.2418016547581363
bytes_per_sec,-0.9322026325312568
protocol_tcp,-0.8486106953113446
byte_ratio,0.37928650471493586
protocol_udp,0.20173310050233706
duration,0.03158004357492177
