feature,coefficient
syn_ratio,6.642254998898372
rst_ratio,4.058503404411121
protocol_tcp,-2.389452893048734
protocol_icmp,2.071371185974937
bytes_per_sec,-0.9563131758012428
protocol_udp,-0.7330765857438416
fin_ratio,0.5180855824258872
byte_ratio,0.437557998820414
duration,-0.18416689069481262
